Entity,Code,Year,Coal Consumption (terawatt-hours)
Greece,GRC,1999,99.02892665
Greece,GRC,2000,104.9478058
Greece,GRC,2001,108.4760571
Greece,GRC,2002,104.3656313
Greece,GRC,2003,104.9274882
Greece,GRC,2004,107.5580314
Greece,GRC,2005,106.0981989
Greece,GRC,2006,97.70742138
Greece,GRC,2007,103.0163885
Greece,GRC,2008,96.96925365
Greece,GRC,2009,98.00819644
Greece,GRC,2010,91.50558432
Greece,GRC,2011,91.84949505
Greece,GRC,2012,94.658896
Greece,GRC,2013,81.26120578
Greece,GRC,2014,78.0980086
Greece,GRC,2015,65.44080048
Greece,GRC,2016,50.69211131
Greece,GRC,2017,55.77974785
Greece,GRC,2018,54.19821065
Hong Kong,HKG,1965,1.43049
Hong Kong,HKG,1966,1.23278
Hong Kong,HKG,1967,0.98855
Hong Kong,HKG,1968,0.70943
Hong Kong,HKG,1969,0.41868
Hong Kong,HKG,1970,0.24423
Hong Kong,HKG,1971,0.31401
Hong Kong,HKG,1972,0.15119
Hong Kong,HKG,1973,0.08141
Hong Kong,HKG,1974,0.08141
Hong Kong,HKG,1975,0.06978
Hong Kong,HKG,1976,0.09304
Hong Kong,HKG,1977,0.08141
Hong Kong,HKG,1978,0.05815
Hong Kong,HKG,1979,0.04652
Hong Kong,HKG,1980,0.02326
Hong Kong,HKG,1981,0.40705
Hong Kong,HKG,1982,10.40885
Hong Kong,HKG,1983,24.44626
Hong Kong,HKG,1984,31.91272
Hong Kong,HKG,1985,39.50711
Hong Kong,HKG,1986,45.71753
Hong Kong,HKG,1987,57.28938
Hong Kong,HKG,1988,66.27937
Hong Kong,HKG,1989,71.01278
Hong Kong,HKG,1990,63.87196
Hong Kong,HKG,1991,68.91938
Hong Kong,HKG,1992,73.05966
Hong Kong,HKG,1993,84.60825
Hong Kong,HKG,1994,60.44111
Hong Kong,HKG,1995,65.15126
Hong Kong,HKG,1996,48.41569
Hong Kong,HKG,1997,40.85619
Hong Kong,HKG,1998,50.78821
Hong Kong,HKG,1999,43.41361111
Hong Kong,HKG,2000,50.44972222
Hong Kong,HKG,2001,79.68833333
Hong Kong,HKG,2002,61.98861111
Hong Kong,HKG,2003,78.61527778
Hong Kong,HKG,2004,73.40638889
Hong Kong,HKG,2005,79.86222222
Hong Kong,HKG,2006,79.73416667
Hong Kong,HKG,2007,86.99805556
Hong Kong,HKG,2008,79.72166667
Hong Kong,HKG,2009,83.24777778
Hong Kong,HKG,2010,72.42305556
Hong Kong,HKG,2011,86.14694444
Hong Kong,HKG,2012,84.79666667
Hong Kong,HKG,2013,90.37638889
Hong Kong,HKG,2014,94.72611111
Hong Kong,HKG,2015,77.90111111
Hong Kong,HKG,2016,77.89527778
Hong Kong,HKG,2017,72.96777778
Hong Kong,HKG,2018,72.96777778
Hungary,HUN,1965,126.8833
Hungary,HUN,1966,121.68469
Hungary,HUN,1967,105.56551
Hungary,HUN,1968,104.19317
Hungary,HUN,1969,105.75159
Hungary,HUN,1970,107.47283
Hungary,HUN,1971,104.03035
Hungary,HUN,1972,101.09959
Hungary,HUN,1973,101.62294
Hungary,HUN,1974,96.92442
Hungary,HUN,1975,92.3422
Hungary,HUN,1976,93.56335
Hungary,HUN,1977,95.16829
Hungary,HUN,1978,95.07525
Hungary,HUN,1979,95.80794
Hungary,HUN,1980,93.94714
Hungary,HUN,1981,94.40071
Hungary,HUN,1982,98.42469
Hungary,HUN,1983,92.52828
Hungary,HUN,1984,90.03946
Hungary,HUN,1985,88.43452
Hungary,HUN,1986,87.39945
Hungary,HUN,1987,87.35293
Hungary,HUN,1988,82.42181
Hungary,HUN,1989,73.82724
Hungary,HUN,1990,71.60920129
Hungary,HUN,1991,66.68337294
Hungary,HUN,1992,60.13497351
Hungary,HUN,1993,54.1696325
Hungary,HUN,1994,51.3870387
Hungary,HUN,1995,50.54674794
Hungary,HUN,1996,49.91668106
Hungary,HUN,1997,47.6817207
Hungary,HUN,1998,46.27174602
Hungary,HUN,1999,48.17066916
Hungary,HUN,2000,44.99306241
Hungary,HUN,2001,42.74956563
Hungary,HUN,2002,41.24687659
Hungary,HUN,2003,42.21048024
Hungary,HUN,2004,40.02381927
Hungary,HUN,2005,35.59360337
Hungary,HUN,2006,35.72894168
Hungary,HUN,2007,36.33452741
Hungary,HUN,2008,35.29392153
Hungary,HUN,2009,29.7173249
Hungary,HUN,2010,31.30872758
Hungary,HUN,2011,31.54747985
Hungary,HUN,2012,30.35347427
Hungary,HUN,2013,26.57693415
Hungary,HUN,2014,26.27107678
Hungary,HUN,2015,27.22608586
Hungary,HUN,2016,25.50650895
Hungary,HUN,2017,26.07111056
Hungary,HUN,2018,25.45387196
Iceland,ISL,1965,0.07602084
Iceland,ISL,1966,0.05597676
Iceland,ISL,1967,0.04302144
Iceland,ISL,1968,0.03397716
Iceland,ISL,1969,0.02395512
Iceland,ISL,1970,0.01601082
Iceland,ISL,1971,0.0109998
Iceland,ISL,1972,0.0079443
Iceland,ISL,1973,0.00501102
Iceland,ISL,1974,0.00403326
Iceland,ISL,1975,0.002706667
Iceland,ISL,1976,0.002753333
Iceland,ISL,1977,0.002508333
Iceland,ISL,1978,0.002123333
Iceland,ISL,1979,0.18333
Iceland,ISL,1980,0.24444
Iceland,ISL,1981,0.415548
Iceland,ISL,1982,0.387568
Iceland,ISL,1983,0.553944
Iceland,ISL,1984,0.765592
Iceland,ISL,1985,0.818528
Iceland,ISL,1986,0.921984
Iceland,ISL,1987,0.735384
Iceland,ISL,1988,0.741544
Iceland,ISL,1989,0.792192
Iceland,ISL,1990,0.755656
Iceland,ISL,1991,0.779528
Iceland,ISL,1992,0.614072
Iceland,ISL,1993,0.63432
Iceland,ISL,1994,0.626688
Iceland,ISL,1995,0.737168
Iceland,ISL,1996,0.730208
Iceland,ISL,1997,0.757368
Iceland,ISL,1998,0.679904
Iceland,ISL,1999,0.795192
Iceland,ISL,2000,1.099672
Iceland,ISL,2001,1.192968
Iceland,ISL,2002,1.188333333
Iceland,ISL,2003,1.166666667
Iceland,ISL,2004,1.222222222
Iceland,ISL,2005,1.166666667
Iceland,ISL,2006,1.194444444
Iceland,ISL,2007,1.277777778
Iceland,ISL,2008,1.111111111
Iceland,ISL,2009,1.027777778
Iceland,ISL,2010,1.083333333
Iceland,ISL,2011,1.083333333
Iceland,ISL,2012,1.108333333
Iceland,ISL,2013,1.275
Iceland,ISL,2014,1.044444444
Iceland,ISL,2015,1.155555556
Iceland,ISL,2016,1.344444444
Iceland,ISL,2017,1.333333333
Iceland,ISL,2018,1.333333333
India,IND,1965,413.4073511
India,IND,1966,412.4153613
India,IND,1967,419.2852514
India,IND,1968,433.824717
India,IND,1969,460.841207
India,IND,1970,436.8088768
India,IND,1971,442.8722018
India,IND,1972,467.6830869
India,IND,1973,461.4494069
India,IND,1974,520.8561021
India,IND,1975,559.9062023
India,IND,1976,583.0348324
India,IND,1977,610.3461675
India,IND,1978,590.6641124
India,IND,1979,627.4928825
India,IND,1980,659.5649827
India,IND,1981,742.1424173
India,IND,1982,733.9040325
India,IND,1983,779.0480509
India,IND,1984,818.3108302
India,IND,1985,857.3970793
India,IND,1986,921.2400536
India,IND,1987,1011.629835
India,IND,1988,1085.55735
India,IND,1989,1179.94113
India,IND,1990,1276.025144
India,IND,1991,1357.877697
India,IND,1992,1438.256562
India,IND,1993,1489.625328
India,IND,1994,1537.287081
India,IND,1995,1631.613403
India,IND,1996,1678.482528
India,IND,1997,1755.923487
India,IND,1998,1814.340297
India,IND,1999,1797.314892
India,IND,2000,1911.791439
India,IND,2001,1927.725235
India,IND,2002,2013.456146
India,IND,2003,2108.817852
India,IND,2004,2243.52448
India,IND,2005,2456.109916
India,IND,2006,2550.421582
India,IND,2007,2791.567133
India,IND,2008,3015.317753
India,IND,2009,3266.072455
India,IND,2010,3377.139821
India,IND,2011,3542.826576
India,IND,2012,3837.757564
India,IND,2013,4102.852725
India,IND,2014,4507.136919
India,IND,2015,4597.022782
India,IND,2016,4656.734895
India,IND,2017,4837.411409
India,IND,2018,5259.332993
Indonesia,IDN,1965,1.50027
Indonesia,IDN,1966,1.83754
Indonesia,IDN,1967,1.29093
Indonesia,IDN,1968,0.96529
Indonesia,IDN,1969,1.163
Indonesia,IDN,1970,1.01181
Indonesia,IDN,1971,1.163
Indonesia,IDN,1972,1.163
Indonesia,IDN,1973,0.77921
Indonesia,IDN,1974,0.84899
Indonesia,IDN,1975,1.08159
Indonesia,IDN,1976,1.08159
Indonesia,IDN,1977,1.163
Indonesia,IDN,1978,1.54679
Indonesia,IDN,1979,2.326
Indonesia,IDN,1980,2.94239
Indonesia,IDN,1981,3.1401
Indonesia,IDN,1982,2.96565
Indonesia,IDN,1983,2.96565
Indonesia,IDN,1984,3.10521
Indonesia,IDN,1985,10.467
Indonesia,IDN,1986,16.81698
Indonesia,IDN,1987,26.36521
Indonesia,IDN,1988,27.53984
Indonesia,IDN,1989,41.33302
Indonesia,IDN,1990,39.79689145
Indonesia,IDN,1991,40.27535161
Indonesia,IDN,1992,49.16198025
Indonesia,IDN,1993,57.30964958
Indonesia,IDN,1994,57.3297422
Indonesia,IDN,1995,63.09168477
Indonesia,IDN,1996,75.20585136
Indonesia,IDN,1997,92.74977149
Indonesia,IDN,1998,99.53433435
Indonesia,IDN,1999,136.9948658
Indonesia,IDN,2000,153.1039047
Indonesia,IDN,2001,194.3755705
Indonesia,IDN,2002,200.5009833
Indonesia,IDN,2003,269.1473828
Indonesia,IDN,2004,247.2715095
Indonesia,IDN,2005,283.3804754
Indonesia,IDN,2006,335.7678039
Indonesia,IDN,2007,421.2596759
Indonesia,IDN,2008,366.4572095
Indonesia,IDN,2009,385.7949155
Indonesia,IDN,2010,459.1572846
Indonesia,IDN,2011,545.2170659
Indonesia,IDN,2012,616.6037876
Indonesia,IDN,2013,663.0677848
Indonesia,IDN,2014,524.7464587
Indonesia,IDN,2015,594.9451639
Indonesia,IDN,2016,620.5476436
Indonesia,IDN,2017,664.9556914
Indonesia,IDN,2018,715.9194488
Iran,IRN,1965,2.45393
Iran,IRN,1966,2.69816
Iran,IRN,1967,2.97728
Iran,IRN,1968,3.27966
Iran,IRN,1969,3.61693
Iran,IRN,1970,3.98909
Iran,IRN,1971,2.81041276
Iran,IRN,1972,4.39108095
Iran,IRN,1973,7.38324735
Iran,IRN,1974,8.08614129
Iran,IRN,1975,14.97947489
Iran,IRN,1976,14.80502489
Iran,IRN,1977,14.97735823
Iran,IRN,1978,9.15167026
Iran,IRN,1979,13.20983083
Iran,IRN,1980,13.91149199
Iran,IRN,1981,11.61699766
Iran,IRN,1982,15.66866869
Iran,IRN,1983,14.78349776
Iran,IRN,1984,11.4294988
Iran,IRN,1985,11.24466321
Iran,IRN,1986,11.07499314
Iran,IRN,1987,10.8941699
Iran,IRN,1988,11.24199994
Iran,IRN,1989,8.2591608
Iran,IRN,1990,8.26117279
Iran,IRN,1991,11.79199427
Iran,IRN,1992,10.38550859
Iran,IRN,1993,12.76650686
Iran,IRN,1994,12.81784168
Iran,IRN,1995,12.00499772
Iran,IRN,1996,12.55832986
Iran,IRN,1997,12.87200259
Iran,IRN,1998,14.98916268
Iran,IRN,1999,14.26488117
Iran,IRN,2000,15.15965848
Iran,IRN,2001,14.86200026
Iran,IRN,2002,14.08155748
Iran,IRN,2003,15.2571644
Iran,IRN,2004,15.97122314
Iran,IRN,2005,18.10276954
Iran,IRN,2006,17.47377262
Iran,IRN,2007,18.21539446
Iran,IRN,2008,13.63993149
Iran,IRN,2009,15.78903919
Iran,IRN,2010,14.95316783
Iran,IRN,2011,16.59933618
Iran,IRN,2012,13.06766571
Iran,IRN,2013,16.68594479
Iran,IRN,2014,19.01103765
Iran,IRN,2015,18.15151087
Iran,IRN,2016,17.5909565
Iran,IRN,2017,16.61974181
Iran,IRN,2018,17.33206618
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Ireland,IRL,1965,36.35538
Ireland,IRL,1966,41.41443
Ireland,IRL,1967,44.10096
Ireland,IRL,1968,53.85853
Ireland,IRL,1969,51.27667
Ireland,IRL,1970,25.0045
Ireland,IRL,1971,23.86476
Ireland,IRL,1972,22.2133
Ireland,IRL,1973,21.66669
Ireland,IRL,1974,23.36467
Ireland,IRL,1975,19.78263
Ireland,IRL,1976,20.34087
Ireland,IRL,1977,21.30616
Ireland,IRL,1978,20.15479
Ireland,IRL,1979,23.12044
Ireland,IRL,1980,21.91092
Ireland,IRL,1981,22.93436
Ireland,IRL,1982,24.26018
Ireland,IRL,1983,26.31869
Ireland,IRL,1984,25.22547
Ireland,IRL,1985,28.98196
Ireland,IRL,1986,31.85457
Ireland,IRL,1987,40.92597
Ireland,IRL,1988,41.67029
Ireland,IRL,1989,41.7517
Ireland,IRL,1990,40.26152849
Ireland,IRL,1991,38.62199194
Ireland,IRL,1992,36.78681339
Ireland,IRL,1993,35.74623528
Ireland,IRL,1994,34.20361189
Ireland,IRL,1995,34.43781357
Ireland,IRL,1996,34.62535935
Ireland,IRL,1997,32.98866131
Ireland,IRL,1998,33.20792286
Ireland,IRL,1999,28.56918804
Ireland,IRL,2000,30.41925355
Ireland,IRL,2001,31.86122236
Ireland,IRL,2002,30.63002404
Ireland,IRL,2003,29.650685
Ireland,IRL,2004,27.70246946
Ireland,IRL,2005,30.78461
Ireland,IRL,2006,27.77244
Ireland,IRL,2007,27.12116
Ireland,IRL,2008,26.53966
Ireland,IRL,2009,23.20185
Ireland,IRL,2010,23.09718
Ireland,IRL,2011,22.66687
Ireland,IRL,2012,26.29543
Ireland,IRL,2013,23.79498
Ireland,IRL,2014,23.38793
Ireland,IRL,2015,25.50539975
Ireland,IRL,2016,24.50441
Ireland,IRL,2017,20.86448062
Ireland,IRL,2018,16.72480384
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0.01163
Israel,ISR,1981,0.01163
Israel,ISR,1982,6.45465
Israel,ISR,1983,12.16498
Israel,ISR,1984,19.68959
Israel,ISR,1985,21.48061
Israel,ISR,1986,23.85313
Israel,ISR,1987,25.39992
Israel,ISR,1988,24.34159
Israel,ISR,1989,26.29543
Israel,ISR,1990,27.56522829
Israel,ISR,1991,29.84846478
Israel,ISR,1992,36.73735572
Israel,ISR,1993,41.50656286
Israel,ISR,1994,43.99226602
Israel,ISR,1995,48.01901396
Israel,ISR,1996,58.21340676
Israel,ISR,1997,63.30219467
Israel,ISR,1998,67.95360154
Israel,ISR,1999,66.74111589
Israel,ISR,2000,72.74456841
Israel,ISR,2001,83.96878608
Israel,ISR,2002,88.76048564
Israel,ISR,2003,91.98803161
Israel,ISR,2004,92.87358633
Israel,ISR,2005,92.33706187
Israel,ISR,2006,91.28712352
Israel,ISR,2007,93.35963594
Israel,ISR,2008,91.86979428
Israel,ISR,2009,89.96573554
Israel,ISR,2010,89.91976371
Israel,ISR,2011,92.25194201
Israel,ISR,2012,102.4689614
Israel,ISR,2013,82.441581
Israel,ISR,2014,76.61223008
Israel,ISR,2015,75.02718356
Israel,ISR,2016,64.1209716
Israel,ISR,2017,58.19283613
Israel,ISR,2018,54.39111565
Italy,ITA,1965,100.32038
Italy,ITA,1966,104.34436
Italy,ITA,1967,114.34616
Italy,ITA,1968,110.74086
Italy,ITA,1969,113.67162
Italy,ITA,1970,114.7881
Italy,ITA,1971,110.89205
Italy,ITA,1972,103.19299
Italy,ITA,1973,104.70489
Italy,ITA,1974,114.02052
Italy,ITA,1975,114.3229
Italy,ITA,1976,113.35761
Italy,ITA,1977,111.47355
Italy,ITA,1978,113.3925
Italy,ITA,1979,124.441
Italy,ITA,1980,146.00302
Italy,ITA,1981,149.63158
Italy,ITA,1982,167.29755
Italy,ITA,1983,156.58632
Italy,ITA,1984,177.5901
Italy,ITA,1985,175.33388
Italy,ITA,1986,172.34497
Italy,ITA,1987,171.0773
Italy,ITA,1988,160.35444
Italy,ITA,1989,167.30918
Italy,ITA,1990,170.2590597
Italy,ITA,1991,161.7241865
Italy,ITA,1992,141.8608908
Italy,ITA,1993,124.0695378
Italy,ITA,1994,131.0025413
Italy,ITA,1995,140.9071611
Italy,ITA,1996,129.6575086
Italy,ITA,1997,131.5510587
Italy,ITA,1998,136.5621698
Italy,ITA,1999,136.3793346
Italy,ITA,2000,145.5801416
Italy,ITA,2001,154.6965148
Italy,ITA,2002,159.6782718
Italy,ITA,2003,172.2990431
Italy,ITA,2004,193.0127244
Italy,ITA,2005,191.533528
Italy,ITA,2006,193.911235
Italy,ITA,2007,189.8483293
Italy,ITA,2008,183.7009091
Italy,ITA,2009,143.8234417
Italy,ITA,2010,159.0275152
Italy,ITA,2011,178.2699782
Italy,ITA,2012,182.7333047
Italy,ITA,2013,157.4031182
Italy,ITA,2014,153.4474179
Italy,ITA,2015,143.3954577
Italy,ITA,2016,127.7323249
Italy,ITA,2017,111.9039182
Italy,ITA,2018,103.247426
Japan,JPN,1965,566.522886
Japan,JPN,1966,603.7728456
Japan,JPN,1967,663.1947024
Japan,JPN,1968,682.4550291
Japan,JPN,1969,728.9827049
Japan,JPN,1970,702.3052294
Japan,JPN,1971,637.6660383
Japan,JPN,1972,623.121444
Japan,JPN,1973,658.8214735
Japan,JPN,1974,698.3456796
Japan,JPN,1975,653.2632639
Japan,JPN,1976,638.790543
Japan,JPN,1977,602.6567145
Japan,JPN,1978,545.7324002
Japan,JPN,1979,582.8143063
Japan,JPN,1980,677.0604536
Japan,JPN,1981,759.0699801
Japan,JPN,1982,723.9473801
Japan,JPN,1983,713.5823752
Japan,JPN,1984,797.9804711
Japan,JPN,1985,832.8265097
Japan,JPN,1986,793.0756349
Japan,JPN,1987,809.3264665
Japan,JPN,1988,874.7718492
Japan,JPN,1989,876.1640765
Japan,JPN,1990,907.6897501
Japan,JPN,1991,900.4807783
Japan,JPN,1992,885.254666
Japan,JPN,1993,902.805499
Japan,JPN,1994,945.3257094
Japan,JPN,1995,979.8555283
Japan,JPN,1996,1005.582484
Japan,JPN,1997,1032.946013
Japan,JPN,1998,984.7194269
Japan,JPN,1999,1035.97714
Japan,JPN,2000,1110.603361
Japan,JPN,2001,1137.154651
Japan,JPN,2002,1207.908082
Japan,JPN,2003,1241.259433
Japan,JPN,2004,1274.102553
Japan,JPN,2005,1326.26676
Japan,JPN,2006,1306.612469
Japan,JPN,2007,1368.941396
Japan,JPN,2008,1399.204399
Japan,JPN,2009,1181.985328
Japan,JPN,2010,1345.753147
Japan,JPN,2011,1274.773731
Japan,JPN,2012,1346.934126
Japan,JPN,2013,1408.992954
Japan,JPN,2014,1385.252018
Japan,JPN,2015,1387.485776
Japan,JPN,2016,1382.120981
Japan,JPN,2017,1394.961428
Japan,JPN,2018,1366.214808
Kazakhstan,KAZ,1985,443.49842
Kazakhstan,KAZ,1986,465.96758
Kazakhstan,KAZ,1987,484.1569
Kazakhstan,KAZ,1988,505.02112
Kazakhstan,KAZ,1989,482.01698
Kazakhstan,KAZ,1990,450.3072686
Kazakhstan,KAZ,1991,439.5745324
Kazakhstan,KAZ,1992,442.8201375
Kazakhstan,KAZ,1993,402.1262418
Kazakhstan,KAZ,1994,393.3724199
Kazakhstan,KAZ,1995,317.6904112
Kazakhstan,KAZ,1996,283.7428971
Kazakhstan,KAZ,1997,243.5857538
Kazakhstan,KAZ,1998,239.8545219
Kazakhstan,KAZ,1999,222.0836958
Kazakhstan,KAZ,2000,207.4640554
Kazakhstan,KAZ,2001,259.347837
Kazakhstan,KAZ,2002,262.750775
Kazakhstan,KAZ,2003,290.112676
Kazakhstan,KAZ,2004,309.252167
Kazakhstan,KAZ,2005,312.671387
Kazakhstan,KAZ,2006,329.563962
Kazakhstan,KAZ,2007,362.144244
Kazakhstan,KAZ,2008,392.9506021
Kazakhstan,KAZ,2009,359.7931232
Kazakhstan,KAZ,2010,388.2556874
Kazakhstan,KAZ,2011,422.640015
Kazakhstan,KAZ,2012,440.26528
Kazakhstan,KAZ,2013,435.88077
Kazakhstan,KAZ,2014,430.71705
Kazakhstan,KAZ,2015,398.19957
Kazakhstan,KAZ,2016,394.1736924
Kazakhstan,KAZ,2017,422.9155865
Kazakhstan,KAZ,2018,474.5393504
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0.000289873
Kuwait,KWT,2001,0.000756255
Kuwait,KWT,2002,0.003279332
Kuwait,KWT,2003,0.001089873
Kuwait,KWT,2004,0.000985091
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0.02714756
Kuwait,KWT,2007,0.004620308
Kuwait,KWT,2008,0.007815095
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0.044709065
Kuwait,KWT,2011,0.157460789
Kuwait,KWT,2012,0
Kuwait,KWT,2013,3.186327826
Kuwait,KWT,2014,2.532947346
Kuwait,KWT,2015,2.099680835
Kuwait,KWT,2016,2.588749575
Kuwait,KWT,2017,1.830740251
Kuwait,KWT,2018,1.830740251
Latvia,LVA,1965,0
Latvia,LVA,1966,0
Latvia,LVA,1967,0
Latvia,LVA,1968,0
Latvia,LVA,1969,0
Latvia,LVA,1970,0
Latvia,LVA,1971,0
Latvia,LVA,1972,0
Latvia,LVA,1973,0
Latvia,LVA,1974,0
Latvia,LVA,1975,0
Latvia,LVA,1976,0
Latvia,LVA,1977,0
Latvia,LVA,1978,0
Latvia,LVA,1979,0
Latvia,LVA,1980,0
Latvia,LVA,1981,0
Latvia,LVA,1982,0
Latvia,LVA,1983,0
Latvia,LVA,1984,0
Latvia,LVA,1985,8.44338
Latvia,LVA,1986,10.6547082
Latvia,LVA,1987,9.7559418
Latvia,LVA,1988,9.7922274
Latvia,LVA,1989,7.996788
Latvia,LVA,1990,8.239855
Latvia,LVA,1991,7.22223
Latvia,LVA,1992,6.353469
Latvia,LVA,1993,5.806859
Latvia,LVA,1994,4.368228
Latvia,LVA,1995,3.107536
Latvia,LVA,1996,2.913315
Latvia,LVA,1997,2.602794
Latvia,LVA,1998,1.920113
Latvia,LVA,1999,1.483988
Latvia,LVA,2000,1.530508
Latvia,LVA,2001,1.428164
Latvia,LVA,2002,1.15137
Latvia,LVA,2003,1.032744
Latvia,LVA,2004,0.781536
Latvia,LVA,2005,0.940867
Latvia,LVA,2006,1.008321
Latvia,LVA,2007,1.246736
Latvia,LVA,2008,1.235106
Latvia,LVA,2009,0.996691
Latvia,LVA,2010,1.272322
Latvia,LVA,2011,1.29093
Latvia,LVA,2012,1.031581
Latvia,LVA,2013,0.871087
Latvia,LVA,2014,0.6945436
Latvia,LVA,2015,0.5377712
Latvia,LVA,2016,0.47683
Latvia,LVA,2017,0.4652
Latvia,LVA,2018,0.646259048
Lithuania,LTU,1985,9.45770208
Lithuania,LTU,1986,11.00723676
Lithuania,LTU,1987,10.83529884
Lithuania,LTU,1988,10.92308867
Lithuania,LTU,1989,10.20569605
Lithuania,LTU,1990,9.271436
Lithuania,LTU,1991,10.355352
Lithuania,LTU,1992,4.853199
Lithuania,LTU,1993,4.3031
Lithuania,LTU,1994,3.572736
Lithuania,LTU,1995,2.854002
Lithuania,LTU,1996,2.622565
Lithuania,LTU,1997,2.120149
Lithuania,LTU,1998,1.84917
Lithuania,LTU,1999,1.578191
Lithuania,LTU,2000,1.073449
Lithuania,LTU,2001,0.974594
Lithuania,LTU,2002,1.571213
Lithuania,LTU,2003,2.029435
Lithuania,LTU,2004,1.961981
Lithuania,LTU,2005,2.149224
Lithuania,LTU,2006,2.91913
Lithuania,LTU,2007,2.901685
Lithuania,LTU,2008,2.462071
Lithuania,LTU,2009,1.957329
Lithuania,LTU,2010,2.40741
Lithuania,LTU,2011,2.787711
Lithuania,LTU,2012,2.717931
Lithuania,LTU,2013,3.127307
Lithuania,LTU,2014,2.645825
Lithuania,LTU,2015,2.121312
Lithuania,LTU,2016,2.149224
Lithuania,LTU,2017,2.303903
Lithuania,LTU,2018,2.477741847
Luxembourg,LUX,1965,31.716173
Luxembourg,LUX,1966,28.637712
Luxembourg,LUX,1967,26.833899
Luxembourg,LUX,1968,28.762153
Luxembourg,LUX,1969,30.555499
Luxembourg,LUX,1970,31.330057
Luxembourg,LUX,1971,28.872638
Luxembourg,LUX,1972,28.415579
Luxembourg,LUX,1973,28.15623
Luxembourg,LUX,1974,30.01703
Luxembourg,LUX,1975,22.825038
Luxembourg,LUX,1976,21.138688
Luxembourg,LUX,1977,18.219558
Luxembourg,LUX,1978,19.262769
Luxembourg,LUX,1979,21.391059
Luxembourg,LUX,1980,21.220098
Luxembourg,LUX,1981,17.067025
Luxembourg,LUX,1982,15.716782
Luxembourg,LUX,1983,14.422363
Luxembourg,LUX,1984,16.419234
Luxembourg,LUX,1985,16.297119
Luxembourg,LUX,1986,14.482839
Luxembourg,LUX,1987,10.434436
Luxembourg,LUX,1988,10.640287
Luxembourg,LUX,1989,13.181442
Luxembourg,LUX,1990,12.797652
Luxembourg,LUX,1991,12.173121
Luxembourg,LUX,1992,11.46718
Luxembourg,LUX,1993,11.848644
